simFrame,signId,roadDist,value
                    145,-99.99,-99.99,-99.99
                    146,-99.99,-99.99,-99.99
                    147,-99.99,-99.99,-99.99
                    148,-99.99,-99.99,-99.99
                    149,-99.99,-99.99,-99.99
                    150,-99.99,-99.99,-99.99
                    151,-99.99,-99.99,-99.99
                    152,-99.99,-99.99,-99.99
                    153,-99.99,-99.99,-99.99
                    154,-99.99,-99.99,-99.99
                    155,-99.99,-99.99,-99.99
                    156,-99.99,-99.99,-99.99
                    157,-99.99,-99.99,-99.99
                    158,-99.99,-99.99,-99.99
                    159,-99.99,-99.99,-99.99
                    160,-99.99,-99.99,-99.99
                    161,-99.99,-99.99,-99.99
                    162,-99.99,-99.99,-99.99
                    163,-99.99,-99.99,-99.99
                    164,-99.99,-99.99,-99.99
                    165,-99.99,-99.99,-99.99
                    166,-99.99,-99.99,-99.99
                    167,-99.99,-99.99,-99.99
                    168,-99.99,-99.99,-99.99
                    169,-99.99,-99.99,-99.99
                    170,-99.99,-99.99,-99.99
                    171,-99.99,-99.99,-99.99
                    172,-99.99,-99.99,-99.99
                    173,-99.99,-99.99,-99.99
                    174,-99.99,-99.99,-99.99
                    175,-99.99,-99.99,-99.99
                    176,-99.99,-99.99,-99.99
                    177,-99.99,-99.99,-99.99
                    178,-99.99,-99.99,-99.99
                    179,-99.99,-99.99,-99.99
                    180,-99.99,-99.99,-99.99
                    181,-99.99,-99.99,-99.99
                    182,-99.99,-99.99,-99.99
                    183,-99.99,-99.99,-99.99
                    184,-99.99,-99.99,-99.99
                    185,-99.99,-99.99,-99.99
                    186,-99.99,-99.99,-99.99
                    187,-99.99,-99.99,-99.99
                    188,-99.99,-99.99,-99.99
                    189,-99.99,-99.99,-99.99
                    190,-99.99,-99.99,-99.99
                    191,-99.99,-99.99,-99.99
                    192,-99.99,-99.99,-99.99
                    193,-99.99,-99.99,-99.99
                    194,-99.99,-99.99,-99.99
                    195,-99.99,-99.99,-99.99
                    196,-99.99,-99.99,-99.99
                    197,-99.99,-99.99,-99.99
                    198,-99.99,-99.99,-99.99
                    199,-99.99,-99.99,-99.99
                    200,-99.99,-99.99,-99.99
                    201,-99.99,-99.99,-99.99
                    202,-99.99,-99.99,-99.99
                    203,-99.99,-99.99,-99.99
                    204,-99.99,-99.99,-99.99
                    205,-99.99,-99.99,-99.99
                    206,-99.99,-99.99,-99.99
                    207,-99.99,-99.99,-99.99
                    208,-99.99,-99.99,-99.99
                    209,-99.99,-99.99,-99.99
                    210,-99.99,-99.99,-99.99
                    211,-99.99,-99.99,-99.99
                    212,-99.99,-99.99,-99.99
                    213,-99.99,-99.99,-99.99
                    214,-99.99,-99.99,-99.99
                    215,-99.99,-99.99,-99.99
                    216,-99.99,-99.99,-99.99
                    217,-99.99,-99.99,-99.99
                    218,-99.99,-99.99,-99.99
                    219,-99.99,-99.99,-99.99
                    220,-99.99,-99.99,-99.99
                    221,-99.99,-99.99,-99.99
                    222,-99.99,-99.99,-99.99
                    223,-99.99,-99.99,-99.99
                    224,-99.99,-99.99,-99.99
                    225,-99.99,-99.99,-99.99
                    226,-99.99,-99.99,-99.99
                    227,-99.99,-99.99,-99.99
                    228,-99.99,-99.99,-99.99
                    229,-99.99,-99.99,-99.99
                    230,-99.99,-99.99,-99.99
                    231,-99.99,-99.99,-99.99
                    232,-99.99,-99.99,-99.99
                    233,-99.99,-99.99,-99.99
                    234,-99.99,-99.99,-99.99
                    235,-99.99,-99.99,-99.99
                    236,-99.99,-99.99,-99.99
                    237,-99.99,-99.99,-99.99
                    238,-99.99,-99.99,-99.99
                    239,-99.99,-99.99,-99.99
                    240,-99.99,-99.99,-99.99
                    241,-99.99,-99.99,-99.99
                    242,-99.99,-99.99,-99.99
                    243,-99.99,-99.99,-99.99
                    244,-99.99,-99.99,-99.99
                    245,-99.99,-99.99,-99.99
                    246,-99.99,-99.99,-99.99
                    247,-99.99,-99.99,-99.99
                    248,-99.99,-99.99,-99.99
                    249,-99.99,-99.99,-99.99
                    250,-99.99,-99.99,-99.99
                    251,-99.99,-99.99,-99.99
                    252,-99.99,-99.99,-99.99
                    253,-99.99,-99.99,-99.99
                    254,-99.99,-99.99,-99.99
                    255,-99.99,-99.99,-99.99
                    256,-99.99,-99.99,-99.99
                    257,-99.99,-99.99,-99.99
                    258,-99.99,-99.99,-99.99
                    259,-99.99,-99.99,-99.99
                    260,-99.99,-99.99,-99.99
                    261,-99.99,-99.99,-99.99
                    262,-99.99,-99.99,-99.99
                    263,-99.99,-99.99,-99.99
                    264,-99.99,-99.99,-99.99
                    265,-99.99,-99.99,-99.99
                    266,-99.99,-99.99,-99.99
                    267,-99.99,-99.99,-99.99
                    268,-99.99,-99.99,-99.99
                    269,-99.99,-99.99,-99.99
                    270,-99.99,-99.99,-99.99
                    271,-99.99,-99.99,-99.99
                    272,-99.99,-99.99,-99.99
                    273,-99.99,-99.99,-99.99
                    274,-99.99,-99.99,-99.99
                    275,-99.99,-99.99,-99.99
                    276,-99.99,-99.99,-99.99
                    277,-99.99,-99.99,-99.99
                    278,-99.99,-99.99,-99.99
                    279,-99.99,-99.99,-99.99
                    280,-99.99,-99.99,-99.99
                    281,-99.99,-99.99,-99.99
                    282,-99.99,-99.99,-99.99
                    283,-99.99,-99.99,-99.99
                    284,-99.99,-99.99,-99.99
                    285,-99.99,-99.99,-99.99
                    286,-99.99,-99.99,-99.99
                    287,-99.99,-99.99,-99.99
                    288,-99.99,-99.99,-99.99
                    289,-99.99,-99.99,-99.99
                    290,-99.99,-99.99,-99.99
                    291,-99.99,-99.99,-99.99
                    292,-99.99,-99.99,-99.99
                    293,-99.99,-99.99,-99.99
                    294,-99.99,-99.99,-99.99
                    295,-99.99,-99.99,-99.99
                    296,-99.99,-99.99,-99.99
                    297,-99.99,-99.99,-99.99
                    298,-99.99,-99.99,-99.99
                    299,-99.99,-99.99,-99.99
                    300,-99.99,-99.99,-99.99
                    301,-99.99,-99.99,-99.99
                    302,-99.99,-99.99,-99.99
                    303,-99.99,-99.99,-99.99
                    304,-99.99,-99.99,-99.99
                    305,-99.99,-99.99,-99.99
                    306,-99.99,-99.99,-99.99
                    307,-99.99,-99.99,-99.99
                    308,-99.99,-99.99,-99.99
                    309,-99.99,-99.99,-99.99
                    310,-99.99,-99.99,-99.99
                    311,-99.99,-99.99,-99.99
                    312,-99.99,-99.99,-99.99
                    313,-99.99,-99.99,-99.99
                    314,-99.99,-99.99,-99.99
                    315,-99.99,-99.99,-99.99
                    316,-99.99,-99.99,-99.99
                    317,-99.99,-99.99,-99.99
                    318,-99.99,-99.99,-99.99
                    319,-99.99,-99.99,-99.99
                    320,-99.99,-99.99,-99.99
                    321,-99.99,-99.99,-99.99
                    322,-99.99,-99.99,-99.99
                    323,-99.99,-99.99,-99.99
                    324,-99.99,-99.99,-99.99
                    325,-99.99,-99.99,-99.99
                    326,-99.99,-99.99,-99.99
                    327,-99.99,-99.99,-99.99
                    328,-99.99,-99.99,-99.99
                    329,-99.99,-99.99,-99.99
                    330,-99.99,-99.99,-99.99
                    331,-99.99,-99.99,-99.99
                    332,-99.99,-99.99,-99.99
                    333,-99.99,-99.99,-99.99
                    334,-99.99,-99.99,-99.99
                    335,-99.99,-99.99,-99.99
                    336,-99.99,-99.99,-99.99
                    337,-99.99,-99.99,-99.99
                    338,-99.99,-99.99,-99.99
                    339,-99.99,-99.99,-99.99
                    340,-99.99,-99.99,-99.99
                    341,-99.99,-99.99,-99.99
                    342,-99.99,-99.99,-99.99
                    343,-99.99,-99.99,-99.99
                    344,-99.99,-99.99,-99.99
                    345,-99.99,-99.99,-99.99
                    346,-99.99,-99.99,-99.99
                    347,-99.99,-99.99,-99.99
                    348,-99.99,-99.99,-99.99
                    349,-99.99,-99.99,-99.99
                    350,-99.99,-99.99,-99.99
                    351,-99.99,-99.99,-99.99
                    352,-99.99,-99.99,-99.99
                    353,-99.99,-99.99,-99.99
                    354,-99.99,-99.99,-99.99
                    355,-99.99,-99.99,-99.99
                    356,-99.99,-99.99,-99.99
                    357,-99.99,-99.99,-99.99
                    358,-99.99,-99.99,-99.99
                    359,-99.99,-99.99,-99.99
                    360,-99.99,-99.99,-99.99
                    361,-99.99,-99.99,-99.99
                    362,-99.99,-99.99,-99.99
                    363,-99.99,-99.99,-99.99
                    364,-99.99,-99.99,-99.99
                    365,-99.99,-99.99,-99.99
                    366,-99.99,-99.99,-99.99
                    367,-99.99,-99.99,-99.99
                    368,-99.99,-99.99,-99.99
                    369,-99.99,-99.99,-99.99
                    370,-99.99,-99.99,-99.99
                    371,-99.99,-99.99,-99.99
                    372,-99.99,-99.99,-99.99
                    373,-99.99,-99.99,-99.99
                    374,-99.99,-99.99,-99.99
                    375,-99.99,-99.99,-99.99
                    376,-99.99,-99.99,-99.99
                    377,-99.99,-99.99,-99.99
                    378,-99.99,-99.99,-99.99
                    379,-99.99,-99.99,-99.99
                    380,-99.99,-99.99,-99.99
                    381,-99.99,-99.99,-99.99
                    382,-99.99,-99.99,-99.99
                    383,-99.99,-99.99,-99.99
                    384,-99.99,-99.99,-99.99
                    385,-99.99,-99.99,-99.99
                    386,-99.99,-99.99,-99.99
                    387,-99.99,-99.99,-99.99
                    388,-99.99,-99.99,-99.99
                    389,-99.99,-99.99,-99.99
                    390,-99.99,-99.99,-99.99
                    391,-99.99,-99.99,-99.99
                    392,-99.99,-99.99,-99.99
                    393,-99.99,-99.99,-99.99
                    394,-99.99,-99.99,-99.99
                    395,-99.99,-99.99,-99.99
                    396,-99.99,-99.99,-99.99
                    397,-99.99,-99.99,-99.99
                    398,-99.99,-99.99,-99.99
                    399,-99.99,-99.99,-99.99
                    400,-99.99,-99.99,-99.99
                    401,-99.99,-99.99,-99.99
                    402,-99.99,-99.99,-99.99
                    403,-99.99,-99.99,-99.99
                    404,-99.99,-99.99,-99.99
                    405,-99.99,-99.99,-99.99
                    406,-99.99,-99.99,-99.99
                    407,-99.99,-99.99,-99.99
                    408,-99.99,-99.99,-99.99
                    409,-99.99,-99.99,-99.99
                    410,-99.99,-99.99,-99.99
                    411,-99.99,-99.99,-99.99
                    412,-99.99,-99.99,-99.99
                    413,-99.99,-99.99,-99.99
                    414,-99.99,-99.99,-99.99
                    415,-99.99,-99.99,-99.99
                    416,-99.99,-99.99,-99.99
                    417,-99.99,-99.99,-99.99
                    418,-99.99,-99.99,-99.99
                    419,-99.99,-99.99,-99.99
                    420,-99.99,-99.99,-99.99
                    421,-99.99,-99.99,-99.99
                    422,-99.99,-99.99,-99.99
                    423,-99.99,-99.99,-99.99
                    424,-99.99,-99.99,-99.99
                    425,-99.99,-99.99,-99.99
                    426,-99.99,-99.99,-99.99
                    427,-99.99,-99.99,-99.99
                    428,-99.99,-99.99,-99.99
                    429,-99.99,-99.99,-99.99
                    430,-99.99,-99.99,-99.99
                    431,-99.99,-99.99,-99.99
                    432,-99.99,-99.99,-99.99
                    433,-99.99,-99.99,-99.99
                    434,-99.99,-99.99,-99.99
                    435,-99.99,-99.99,-99.99
                    436,-99.99,-99.99,-99.99
                    437,-99.99,-99.99,-99.99
                    438,-99.99,-99.99,-99.99
                    439,-99.99,-99.99,-99.99
                    440,-99.99,-99.99,-99.99
                    441,-99.99,-99.99,-99.99
                    442,-99.99,-99.99,-99.99
                    443,-99.99,-99.99,-99.99
                    444,-99.99,-99.99,-99.99
                    445,-99.99,-99.99,-99.99
                    446,-99.99,-99.99,-99.99
                    447,-99.99,-99.99,-99.99
                    448,-99.99,-99.99,-99.99
                    449,-99.99,-99.99,-99.99
                    450,-99.99,-99.99,-99.99
                    451,-99.99,-99.99,-99.99
                    452,-99.99,-99.99,-99.99
                    453,-99.99,-99.99,-99.99
                    454,-99.99,-99.99,-99.99
                    455,-99.99,-99.99,-99.99
                    456,-99.99,-99.99,-99.99
                    457,-99.99,-99.99,-99.99
                    458,-99.99,-99.99,-99.99
                    459,-99.99,-99.99,-99.99
                    460,-99.99,-99.99,-99.99
                    461,-99.99,-99.99,-99.99
                    462,-99.99,-99.99,-99.99
                    463,-99.99,-99.99,-99.99
                    464,-99.99,-99.99,-99.99
                    465,-99.99,-99.99,-99.99
                    466,-99.99,-99.99,-99.99
                    467,-99.99,-99.99,-99.99
                    468,-99.99,-99.99,-99.99
                    469,-99.99,-99.99,-99.99
                    470,-99.99,-99.99,-99.99
                    471,-99.99,-99.99,-99.99
                    472,-99.99,-99.99,-99.99
                    473,-99.99,-99.99,-99.99
                    474,-99.99,-99.99,-99.99
                    475,-99.99,-99.99,-99.99
                    476,-99.99,-99.99,-99.99
                    477,-99.99,-99.99,-99.99
                    478,-99.99,-99.99,-99.99
                    479,-99.99,-99.99,-99.99
                    480,-99.99,-99.99,-99.99
                    481,-99.99,-99.99,-99.99
                    482,-99.99,-99.99,-99.99
                    483,-99.99,-99.99,-99.99
                    484,-99.99,-99.99,-99.99
                    485,-99.99,-99.99,-99.99
                    486,-99.99,-99.99,-99.99
                    487,-99.99,-99.99,-99.99
                    488,-99.99,-99.99,-99.99
                    489,-99.99,-99.99,-99.99
                    490,-99.99,-99.99,-99.99
                    491,-99.99,-99.99,-99.99
                    492,-99.99,-99.99,-99.99
                    493,-99.99,-99.99,-99.99
                    494,-99.99,-99.99,-99.99
                    495,-99.99,-99.99,-99.99
                    496,-99.99,-99.99,-99.99
                    497,-99.99,-99.99,-99.99
                    498,-99.99,-99.99,-99.99
                    499,-99.99,-99.99,-99.99
                    500,-99.99,-99.99,-99.99
                    501,-99.99,-99.99,-99.99
                    502,-99.99,-99.99,-99.99
                    503,-99.99,-99.99,-99.99
                    504,-99.99,-99.99,-99.99
                    505,-99.99,-99.99,-99.99
                    506,-99.99,-99.99,-99.99
                    507,-99.99,-99.99,-99.99
                    508,-99.99,-99.99,-99.99
                    509,-99.99,-99.99,-99.99
                    510,-99.99,-99.99,-99.99
                    511,-99.99,-99.99,-99.99
                    512,-99.99,-99.99,-99.99
                    513,-99.99,-99.99,-99.99
                    514,-99.99,-99.99,-99.99
                    515,-99.99,-99.99,-99.99
                    516,-99.99,-99.99,-99.99
                    517,-99.99,-99.99,-99.99
                    518,-99.99,-99.99,-99.99
                    519,-99.99,-99.99,-99.99
                    520,-99.99,-99.99,-99.99
                    521,-99.99,-99.99,-99.99
                    522,-99.99,-99.99,-99.99
                    523,-99.99,-99.99,-99.99
                    524,-99.99,-99.99,-99.99
                    525,-99.99,-99.99,-99.99
                    526,-99.99,-99.99,-99.99
                    527,-99.99,-99.99,-99.99
                    528,-99.99,-99.99,-99.99
                    529,-99.99,-99.99,-99.99
                    530,-99.99,-99.99,-99.99
                    531,-99.99,-99.99,-99.99
                    532,-99.99,-99.99,-99.99
                    533,-99.99,-99.99,-99.99
                    534,-99.99,-99.99,-99.99
                    535,-99.99,-99.99,-99.99
                    536,-99.99,-99.99,-99.99
                    537,-99.99,-99.99,-99.99
                    538,-99.99,-99.99,-99.99
                    539,-99.99,-99.99,-99.99
                    540,-99.99,-99.99,-99.99
                    541,-99.99,-99.99,-99.99
                    542,-99.99,-99.99,-99.99
                    543,-99.99,-99.99,-99.99
                    544,-99.99,-99.99,-99.99
                    545,-99.99,-99.99,-99.99
                    546,-99.99,-99.99,-99.99
                    547,-99.99,-99.99,-99.99
                    548,-99.99,-99.99,-99.99
                    549,-99.99,-99.99,-99.99
                    550,-99.99,-99.99,-99.99
                    551,-99.99,-99.99,-99.99
                    552,-99.99,-99.99,-99.99
                    553,-99.99,-99.99,-99.99
                    554,-99.99,-99.99,-99.99
                    555,-99.99,-99.99,-99.99
                    556,-99.99,-99.99,-99.99
                    557,-99.99,-99.99,-99.99
                    558,-99.99,-99.99,-99.99
                    559,-99.99,-99.99,-99.99
                    560,-99.99,-99.99,-99.99
                    561,-99.99,-99.99,-99.99
                    562,-99.99,-99.99,-99.99
                    563,-99.99,-99.99,-99.99
                    564,-99.99,-99.99,-99.99
                    565,-99.99,-99.99,-99.99
                    566,-99.99,-99.99,-99.99
                    567,-99.99,-99.99,-99.99
                    568,-99.99,-99.99,-99.99
                    569,-99.99,-99.99,-99.99
                    570,-99.99,-99.99,-99.99
                    571,-99.99,-99.99,-99.99
                    572,-99.99,-99.99,-99.99
                    573,-99.99,-99.99,-99.99
                    574,-99.99,-99.99,-99.99
                    575,-99.99,-99.99,-99.99
                    576,-99.99,-99.99,-99.99
                    577,-99.99,-99.99,-99.99
                    578,-99.99,-99.99,-99.99
                    579,-99.99,-99.99,-99.99
                    580,-99.99,-99.99,-99.99
                    581,-99.99,-99.99,-99.99
                    582,-99.99,-99.99,-99.99
                    583,-99.99,-99.99,-99.99
                    584,-99.99,-99.99,-99.99
                    585,-99.99,-99.99,-99.99
                    586,-99.99,-99.99,-99.99
                    587,-99.99,-99.99,-99.99
                    588,-99.99,-99.99,-99.99
                    589,-99.99,-99.99,-99.99
                    590,-99.99,-99.99,-99.99
                    591,-99.99,-99.99,-99.99
                    592,-99.99,-99.99,-99.99
                    593,-99.99,-99.99,-99.99
                    594,-99.99,-99.99,-99.99
                    595,-99.99,-99.99,-99.99
                    596,-99.99,-99.99,-99.99
                    597,-99.99,-99.99,-99.99
                    598,-99.99,-99.99,-99.99
                    599,-99.99,-99.99,-99.99
                    600,-99.99,-99.99,-99.99
                    601,-99.99,-99.99,-99.99
                    602,-99.99,-99.99,-99.99
                    603,-99.99,-99.99,-99.99
                    604,-99.99,-99.99,-99.99
                    605,-99.99,-99.99,-99.99
                    606,-99.99,-99.99,-99.99
                    607,-99.99,-99.99,-99.99
                    608,-99.99,-99.99,-99.99
                    609,-99.99,-99.99,-99.99
                    610,-99.99,-99.99,-99.99
                    611,-99.99,-99.99,-99.99
                    612,-99.99,-99.99,-99.99
                    613,-99.99,-99.99,-99.99
                    614,-99.99,-99.99,-99.99
                    615,-99.99,-99.99,-99.99
                    616,-99.99,-99.99,-99.99
                    617,-99.99,-99.99,-99.99
                    618,-99.99,-99.99,-99.99
                    619,-99.99,-99.99,-99.99
                    620,-99.99,-99.99,-99.99
                    621,-99.99,-99.99,-99.99
                    622,-99.99,-99.99,-99.99
                    623,-99.99,-99.99,-99.99
                    624,-99.99,-99.99,-99.99
                    625,-99.99,-99.99,-99.99
                    626,-99.99,-99.99,-99.99
                    627,-99.99,-99.99,-99.99
                    628,-99.99,-99.99,-99.99
                    629,-99.99,-99.99,-99.99
                    630,-99.99,-99.99,-99.99
                    631,-99.99,-99.99,-99.99
                    632,-99.99,-99.99,-99.99
                    633,-99.99,-99.99,-99.99
                    634,-99.99,-99.99,-99.99
                    635,-99.99,-99.99,-99.99
                    636,-99.99,-99.99,-99.99
                    637,-99.99,-99.99,-99.99
                    638,-99.99,-99.99,-99.99
                    639,-99.99,-99.99,-99.99
                    640,-99.99,-99.99,-99.99
                    641,-99.99,-99.99,-99.99
                    642,-99.99,-99.99,-99.99
                    643,-99.99,-99.99,-99.99
                    644,-99.99,-99.99,-99.99
                    645,-99.99,-99.99,-99.99
                    646,-99.99,-99.99,-99.99
                    647,-99.99,-99.99,-99.99
                    648,-99.99,-99.99,-99.99
                    649,-99.99,-99.99,-99.99
                    650,-99.99,-99.99,-99.99
                    651,-99.99,-99.99,-99.99
                    652,-99.99,-99.99,-99.99
                    653,-99.99,-99.99,-99.99
                    654,-99.99,-99.99,-99.99
                    655,-99.99,-99.99,-99.99
                    656,-99.99,-99.99,-99.99
                    657,-99.99,-99.99,-99.99
                    658,-99.99,-99.99,-99.99
                    659,-99.99,-99.99,-99.99
                    660,-99.99,-99.99,-99.99
                    661,-99.99,-99.99,-99.99
                    662,-99.99,-99.99,-99.99
                    663,-99.99,-99.99,-99.99
                    664,-99.99,-99.99,-99.99
                    665,-99.99,-99.99,-99.99
                    666,-99.99,-99.99,-99.99
                    667,-99.99,-99.99,-99.99
                    668,-99.99,-99.99,-99.99
                    669,-99.99,-99.99,-99.99
                    670,-99.99,-99.99,-99.99
                    671,-99.99,-99.99,-99.99
                    672,-99.99,-99.99,-99.99
                    673,-99.99,-99.99,-99.99
                    674,-99.99,-99.99,-99.99
                    675,-99.99,-99.99,-99.99
                    676,-99.99,-99.99,-99.99
                    677,-99.99,-99.99,-99.99
                    678,-99.99,-99.99,-99.99
                    679,-99.99,-99.99,-99.99
                    680,-99.99,-99.99,-99.99
                    681,-99.99,-99.99,-99.99
                    682,-99.99,-99.99,-99.99
                    683,-99.99,-99.99,-99.99
                    684,-99.99,-99.99,-99.99
                    685,-99.99,-99.99,-99.99
                    686,-99.99,-99.99,-99.99
                    687,-99.99,-99.99,-99.99
                    688,-99.99,-99.99,-99.99
                    689,-99.99,-99.99,-99.99
                    690,-99.99,-99.99,-99.99
                    691,-99.99,-99.99,-99.99
                    692,-99.99,-99.99,-99.99
                    693,-99.99,-99.99,-99.99
                    694,-99.99,-99.99,-99.99
                    695,-99.99,-99.99,-99.99
                    696,-99.99,-99.99,-99.99
                    697,-99.99,-99.99,-99.99
                    698,-99.99,-99.99,-99.99
                    699,-99.99,-99.99,-99.99
                    700,-99.99,-99.99,-99.99
                    701,-99.99,-99.99,-99.99
                    702,-99.99,-99.99,-99.99
                    703,-99.99,-99.99,-99.99
                    704,-99.99,-99.99,-99.99
                    705,-99.99,-99.99,-99.99
                    706,-99.99,-99.99,-99.99
                    707,-99.99,-99.99,-99.99
                    708,-99.99,-99.99,-99.99
                    709,-99.99,-99.99,-99.99
                    710,-99.99,-99.99,-99.99
                    711,-99.99,-99.99,-99.99
                    712,-99.99,-99.99,-99.99
                    713,-99.99,-99.99,-99.99
                    714,-99.99,-99.99,-99.99
                    715,-99.99,-99.99,-99.99
                    716,-99.99,-99.99,-99.99
                    717,-99.99,-99.99,-99.99
                    718,-99.99,-99.99,-99.99
                    719,-99.99,-99.99,-99.99
                    720,-99.99,-99.99,-99.99
                    721,-99.99,-99.99,-99.99
                    722,-99.99,-99.99,-99.99
                    723,-99.99,-99.99,-99.99
                    724,-99.99,-99.99,-99.99
                    725,-99.99,-99.99,-99.99
                    726,-99.99,-99.99,-99.99
                    727,-99.99,-99.99,-99.99
                    728,-99.99,-99.99,-99.99
                    729,-99.99,-99.99,-99.99
                    730,-99.99,-99.99,-99.99
                    731,-99.99,-99.99,-99.99
                    732,-99.99,-99.99,-99.99
                    733,-99.99,-99.99,-99.99
                    734,-99.99,-99.99,-99.99
                    735,-99.99,-99.99,-99.99
